person age,person income,person emp length,loan amnt,loan int rate,loan percent income,cb person cred hist length,person home ownership MORTGAGE,person home ownership OTHER,person home ownership OWN,person home ownership RENT,loan intent DEBTCONSOLIDATION,loan intent EDUCATION,loan intent HOMEIMPROVEMENT,loan intent MEDICAL,loan intent PERSONAL,loan intent VENTURE,cb person default on file N,cb person default on file Y
0.009772105,0.16053066,0.10349637,0.07008819,0.7718824,0.5591874,0.35334352,0.01558076,0.0004987502,0.117107555,0.22020541,0.052064765,0.048005212,0.1678858,0.049258795,0.0061289184,0.25635532,0.059362512,0.0024345957
0.4450531,0.91703624,0.26684052,0.25643674,0.122807495,0.23168199,0.32890776,0.0305721,0.0004447584,0.09034897,0.28108996,0.11122453,0.009420065,0.5214293,0.06369737,0.028200299,0.114245996,0.06795798,0.0077707637
0.1151625,0.6957776,0.31033403,0.06565186,0.44770026,0.64811057,0.25932905,0.0527154,1.1880427e-05,0.10784434,0.08785791,0.09172186,0.037354123,0.08672433,0.3173734,0.018058376,0.040625654,0.2476098,0.015441769
0.35837469,1.1705818,0.18535131,0.09657819,1.1001339,0.3277999,0.08052653,0.04371816,0.00040596558,0.07290765,0.28582242,0.080675595,0.009687176,0.5821388,0.06852279,0.025236499,0.15476418,0.068118766,0.007667241
0.42488548,1.2630599,0.35256964,0.032527633,1.1413637,0.5456822,0.4416602,0.07966475,0.00015103382,0.07044541,0.34499332,0.08464289,0.0034875076,0.5438129,0.05554246,0.0050971988,0.15411195,0.057104997,0.0076971576
0.008440902,0.5773215,0.017653916,0.06923416,2.2849884,0.4904579,0.0487071,0.013213489,2.6450052e-05,0.12061602,0.19035293,0.09850605,0.0704984,0.15256216,0.4703277,0.03921321,0.039451748,0.18107137,0.008282593
0.161934,0.57812536,0.3242238,0.073504075,0.22961806,0.67699575,0.36972418,0.0504608,0.00019629412,0.092109755,0.09624533,0.055740118,0.013513819,0.09873752,0.12680899,0.022852873,0.11204791,0.06918504,0.0022440327
0.18821841,0.30297288,0.27133185,0.08479475,1.1069282,0.8090992,0.33662012,0.03852482,0.00015092845,0.07950781,0.11008222,0.04463818,0.0017482501,0.1312727,0.06505401,0.009692143,0.15027225,0.05671673,0.0016545092
0.046972852,0.55436903,0.049255095,0.1395843,1.6836544,0.24768345,0.029678129,0.06130887,0.025551187,0.10362188,0.79108936,0.26753238,0.31347546,0.02402342,0.2699622,0.026157526,0.07236457,0.22566132,0.024719559
0.2724262,0.14647116,0.072283365,0.054964256,0.07489773,0.69956565,0.28222632,0.023046056,0.000198439,0.09460255,0.11027323,0.042974535,0.018474534,0.13608761,0.11057681,0.0074438257,0.13528813,0.07461836,0.0023475431
0.14572395,0.07191705,0.41065854,0.54346526,0.80617476,3.3009655,0.1439523,0.41327262,0.00029845163,0.14474219,0.86564994,0.1797224,0.041819215,0.039554495,0.18876383,0.030605247,0.4094875,0.16353036,0.026837913
0.01601019,0.06757812,0.3614136,0.23901722,0.6522948,2.9326575,0.08916131,0.2822675,0.0004811712,0.15721774,0.68506336,0.07968508,0.054315295,0.12038446,0.48351443,0.033173304,0.045079008,0.13700344,0.009422152
0.008535652,0.5211342,0.5624327,0.059856236,0.90400463,3.348781,0.26315242,0.33537987,0.0004825607,0.12229661,0.756035,0.17174971,0.05296575,0.12280108,0.1252851,0.17325181,0.047911637,0.011575456,0.0007596288
0.22158429,0.41345292,0.18475349,0.08062042,1.1790653,0.7397075,0.35972947,0.005864375,0.00042643555,0.07040706,0.11987877,0.056512587,0.13765739,0.18991263,0.041126225,0.01062899,0.1511287,0.058626518,0.0023597435
0.039993607,0.4814008,0.1839382,0.024918929,1.3924996,0.2760367,0.31353292,0.022438945,0.0001539942,0.07160988,0.22671366,0.0897429,0.03510541,0.17602238,0.06883611,0.093774095,0.164974,0.05149511,0.002881754
0.27126712,0.9701262,0.31515774,0.056400746,0.32058874,0.67137146,0.13902426,0.028821193,0.00015110326,0.07923158,0.27829707,0.09402925,0.006524639,0.07190137,0.05408942,0.1714283,0.11961404,0.08771279,0.007745892
0.4436999,3.3820963,0.33612797,0.14503105,0.114154026,3.1601126,0.17115517,0.27563113,0.00030636592,0.07723466,0.69039637,0.055155203,0.020003533,0.79914033,0.00933592,0.0055754343,0.04015541,0.012075849,0.0009039563
0.1042004,0.41316128,0.22769713,0.116994396,0.41923088,1.210479,0.2516505,0.033247486,0.000806781,3.6054287,1.4981827,0.07943211,0.10127688,0.05899582,0.08565022,0.0061700325,0.100058936,0.037893772,0.030078476
0.2889458,0.49820653,0.43715888,0.23454349,0.3434683,0.5582281,0.432636,0.008679258,0.00091901014,0.09062921,0.17228124,0.20610417,0.02041729,0.11249476,0.049034555,0.020149736,0.048386376,0.16967414,0.0014444347
0.3297992,0.24776003,0.270299,0.025469158,1.3587971,0.4344663,0.33917645,0.03081129,0.000198439,0.08564225,0.23133017,0.15246102,0.020459486,0.07937821,0.05246373,0.007427742,0.16961347,0.040286355,0.0029548693
0.2684078,1.1874933,0.2495135,0.16362403,1.4704689,0.37020946,0.1250378,0.03205018,0.00042643555,0.068052396,0.2598599,0.31823376,0.012143471,0.08189938,0.04846031,0.005279311,0.14818609,0.07153062,0.0022672724
0.27349108,1.2334783,0.35070384,0.34332278,0.30322802,0.25390247,0.47156826,0.07880033,0.00020334634,0.07566752,0.33476672,0.11893419,0.20308663,0.16048056,0.076384194,0.02674729,0.110572174,0.08773037,0.008813216
0.14525662,0.15437758,0.19544888,0.117667735,0.436039,0.28631902,0.15799941,0.0036815284,0.0011488537,3.205109,0.39106137,0.062468667,0.06520562,0.11002508,0.03470775,0.014381896,0.089423805,0.050927296,0.014181237
0.012923893,0.38754502,0.10601903,0.22058974,0.07983285,0.2681395,0.514441,0.032068685,0.0005016412,0.09516494,0.24072832,0.0707751,0.117359295,0.06880265,0.08362722,0.023406178,0.116893746,0.06392156,0.0026468828
0.6353633,0.20604351,0.27834395,0.3377754,1.4516816,0.60946184,0.39236957,0.006487807,0.00042643555,0.07648456,0.16063453,0.055418603,0.021598266,0.6725304,0.046287715,0.020954456,0.15381162,0.041287187,0.0019008501
0.1780075,0.2863115,0.39106894,0.59413636,0.25363758,0.9204147,0.25122043,0.03011379,0.0007772653,0.08249119,0.10282849,0.06613304,0.012716343,0.08425287,0.12736367,0.0009967234,0.10305686,0.10784235,0.0072802547
0.3551876,0.016125506,0.029982109,0.06754897,1.0693321,0.63986826,0.04369591,0.0021086792,0.0001674538,0.07729003,0.11608084,0.041900538,0.0533654,0.09113905,0.04531168,0.030327834,0.16187255,0.041025184,0.0074182
0.22080961,0.18939753,0.29457182,0.08424989,0.37182835,0.7177471,0.086356334,0.02208458,0.000198439,0.09272301,0.08914923,0.06749556,0.008969291,0.118297994,0.10988773,0.0113062635,0.15407746,0.050525162,0.0072212983
0.15858518,0.6800266,0.4608877,0.13504408,0.16702622,0.9042895,0.3971824,0.011508798,1.5278605e-05,0.10525734,0.11792111,0.062247176,0.19906157,0.23310924,0.03459508,0.004099797,0.092239685,0.03330763,0.0018488066
0.37005445,0.14047843,0.048801195,0.061604694,1.8114508,1.2930436,0.1720902,0.43977526,0.0003336122,0.09411795,1.3797905,0.29401156,0.07116598,0.4019176,0.3288973,0.02938379,0.105087176,0.019843617,0.0016137741
0.15521604,0.019121481,0.06592517,0.36789173,0.2092795,3.8484998,0.25609243,0.43325108,0.0008075198,0.14843485,0.9757589,0.056452945,0.016126888,0.13736862,0.045905847,0.0013689119,0.5304473,0.084256,0.01304827
0.20948409,0.3306998,0.3394595,0.12340379,0.33983442,0.6931215,0.41280437,0.04628232,5.6500034e-05,0.0711398,0.17936382,0.34481877,0.057263535,0.15576075,0.073685795,0.02040923,0.10939916,0.07628371,0.0017928577
0.14294444,0.022237655,0.5146675,0.03286945,0.949636,3.1557212,0.04817736,0.35280362,0.00047999315,0.1634923,0.8599568,0.16762787,0.17079243,0.036076926,0.116751015,0.013928309,0.06066502,0.019248625,0.0022650075
0.5323567,0.10431369,0.29241815,0.33262625,1.3973627,0.3140435,0.31873235,0.057346176,0.00088327564,0.08343353,0.31976792,0.066328466,0.005717057,0.093990654,0.06216298,0.11221062,0.15927474,0.04579867,0.0076154936
0.22190273,0.79431844,0.1541033,0.18043807,1.415499,0.6840618,0.47587925,0.0046533123,0.00039492425,0.070334226,0.15943785,0.060722835,0.017836565,0.08541194,0.034229428,0.16898091,0.13655594,0.09016425,0.007027479
0.20428827,0.3750889,0.38396323,0.10936675,0.3450215,0.5492116,0.33850014,0.025025327,0.00044670998,0.1027163,0.09630761,0.05073573,0.01710241,0.14996944,0.073111475,0.0027245446,0.083515674,0.043960147,0.0020637584
0.4326965,0.24440128,0.03889197,0.07111113,0.20677085,0.28931355,0.2892998,0.018587112,0.00033197872,0.08838406,0.2741694,0.07306025,0.0062380456,0.05496637,0.3233965,0.023931518,0.09292024,0.086548194,0.0134707205
0.39093137,1.1908435,0.34912917,0.025302839,0.12076538,0.6823024,0.112528086,0.0013677429,0.00016292486,0.08706954,0.17712164,0.102634706,0.005738004,0.6158839,0.0639522,0.022192359,0.07546639,0.0584269,0.0076306956
0.1475784,0.07255335,0.22009628,0.03917823,1.4667093,0.43867737,0.16288057,0.05357848,0.00016692773,0.08091465,0.38631636,0.07538908,0.004836724,0.063572936,0.07209132,0.023044182,1.427203,0.12634476,0.017703742
0.053536057,0.5794581,0.41286287,0.65653485,0.09270396,0.46924165,0.3983995,0.045208022,0.0011946342,0.076561704,0.21873255,0.072037116,0.017269447,0.08171549,0.05902894,0.1378515,0.086656496,0.06702617,0.0015198602
0.20527522,0.9001183,0.43650445,0.30298215,1.312299,0.2510064,0.044071898,0.07951301,6.912367e-05,0.06292875,0.44196436,0.362449,0.04125325,0.03650394,0.3278899,0.044787344,0.73822874,0.37540218,0.045236897
0.40077576,0.92601913,0.2820782,0.058268376,1.1514087,0.62591374,0.09297035,0.038286224,0.00013739939,0.07064933,0.30420327,0.07294113,0.0069079055,0.672041,0.065415636,0.021405565,0.15335728,0.061330542,0.0062194886
0.31038952,0.27296442,0.37234232,0.13514593,0.62899965,0.44990095,0.36220685,0.015520183,0.00054616097,2.871333,0.32867524,0.11063595,0.0006830702,0.05207522,0.062544465,0.025541639,1.104027,0.09497606,0.02662442
0.36869252,0.64225584,0.661653,0.15467821,1.2707069,0.59183097,0.092580445,0.0128930835,0.00060076383,0.09889683,0.2003073,0.21148147,0.032620184,0.45020804,0.1807314,0.050999295,0.08426308,0.049193364,0.0061532846
0.18592867,0.06589871,0.37284592,0.3510958,0.19772987,3.645948,0.25751868,0.23995864,0.0007158206,0.13853535,0.7900324,0.0571308,0.013129631,0.048484363,0.22463834,0.010851314,0.06395651,0.04754254,0.001742763
0.09283721,2.3250773,0.1563942,0.13435207,0.457941,1.8226589,0.41879582,0.027733142,0.00018480455,0.051056404,0.10623234,0.047282394,0.05700969,0.22414793,0.08054446,0.06644524,0.09733862,0.039481502,0.0015561793
0.1081648,0.9738061,0.099463604,0.05736063,0.27960232,0.2546412,0.16435403,0.017506462,0.00018985808,0.07378686,0.22535138,0.39397487,0.01156743,0.06449659,0.053843383,0.025329275,0.11252884,0.085292995,0.0077421702
0.18707559,0.22959584,0.25816703,0.20251842,0.041400556,0.36782447,0.34731686,0.005124111,0.00029845163,0.09886087,0.21403523,0.083243325,0.028840646,0.70689166,0.078075245,0.012245791,0.058954485,0.2201658,0.0067962343
0.18747967,0.28852233,0.3754007,0.06713672,0.40257177,0.37475842,0.16064619,0.016559504,0.00027371966,2.8868375,0.30253556,0.087847725,0.00037781982,0.053813238,0.057540394,0.039475415,0.98708904,0.13795647,0.026073558
0.003331424,0.27934864,0.020037455,0.23724917,0.8038905,0.28209922,0.24728312,0.026106589,0.0008010083,2.4627514,0.41664284,0.058882654,0.00073475385,0.08463444,0.07989651,0.17157815,0.13787383,0.03641837,0.025475938
0.10325397,0.31847405,0.22252727,0.030877499,0.32207033,0.35090712,0.39452356,0.012329509,0.00042643555,0.085545324,0.24223551,0.08016525,0.027803397,0.15566577,0.07251446,0.09793996,0.1348943,0.060068164,0.0028466547
0.41364327,0.57761455,0.3078443,0.0068184226,1.2818198,0.38870922,0.14470084,0.0343487,0.0001539942,0.0724716,0.23124331,0.06918684,0.008635493,0.08583426,0.05195129,0.14925319,0.16540852,0.07896994,0.0021870078
0.2265675,0.7254619,0.19808912,0.09442028,0.14150394,0.2951181,0.06030562,0.032275103,0.19174384,0.10299468,0.26964816,0.05541128,0.00089669396,0.055732988,0.17743042,0.01553118,0.11802828,0.07968554,0.0076094046
0.023475952,0.72370845,0.13397522,0.030864399,1.2724828,0.601767,0.3739261,0.03479338,0.0001674538,0.07654837,0.097328216,0.04755073,0.045064274,0.20159012,0.12612155,0.002007999,0.16197607,0.055590436,0.0024775479
0.18092152,0.20998783,0.37120965,0.023928242,0.035220634,0.2283216,0.35331255,0.033688232,0.0001539942,0.08226799,0.22329277,0.074786626,0.06019835,0.07597389,0.07368662,0.008993042,0.15988104,0.058103155,0.0026687991
0.0015154888,1.0972321,0.3692294,0.15101574,1.424325,0.6382949,0.35218525,0.0077410145,0.00042643555,0.06801461,0.09812556,0.093866855,0.055630658,0.1672967,0.17315204,0.013211179,0.14117646,0.080400445,0.0020801586
0.08775411,1.1903743,0.3593258,0.049980868,1.8143947,0.52498525,0.47252965,0.009999248,0.00014035977,0.066567406,0.21876039,0.07326249,0.02209564,0.08647395,0.21134216,0.020909369,0.15004353,0.07779457,0.004934556
0.0025028908,0.17373107,0.18649064,0.014767164,1.6343312,0.47466463,0.31108677,0.03717231,0.000198439,0.07539173,0.29141408,0.06256893,0.055781238,0.17395559,0.06938023,0.011829692,1.4830457,0.13706645,0.018745113
0.36517477,1.0676811,0.4073303,0.25098085,0.14599566,0.6072282,0.3459359,0.025853205,0.00018339482,0.082687736,0.10646827,0.08268322,0.14625296,0.1911594,0.04726298,0.008230105,0.09618287,0.058151506,0.0019199348
0.4301297,0.60639954,0.13700451,0.31392944,1.4779072,0.5811298,0.010199641,0.002023261,0.00088623597,0.0770992,0.13051201,0.15442815,0.0077394987,0.13287233,0.02374265,0.016953852,0.14708024,0.054870967,0.006196054
0.18564667,1.008153,0.32285178,0.21935356,0.08268686,0.46097568,0.36223322,0.020085882,0.00018339482,0.089508526,0.22773722,0.11969508,0.21005335,0.14345342,0.09043133,0.0350041,0.05558369,0.21755116,0.01354049
0.12400959,0.9538143,0.3126154,0.09695571,0.43600285,0.5698535,0.38112295,0.03717894,1.4771376e-05,0.0831695,0.108154476,0.060524922,0.04793223,0.16333482,0.11946431,0.003146371,0.095396616,0.08835753,0.0020181902
0.2257489,0.7708641,0.12139189,0.17662445,1.9762585,0.8851708,0.29337078,0.010713659,0.0004235446,0.06525692,0.2026562,0.0607532,0.014235886,0.07444748,0.041747004,0.007885267,1.1150739,0.14214914,0.017393868
0.016468951,0.0070317946,0.15648204,0.08529963,0.47855935,0.53749377,0.3906246,0.009459512,0.0004370042,0.09316753,0.13842861,0.056007244,0.032777276,0.19671239,0.03106962,0.0736137,0.100827925,0.05375686,0.002023489
0.17686643,0.043627717,0.120301,0.074545175,0.36212537,0.24770996,0.41490686,0.039305203,0.0014029895,0.09479276,0.24795793,0.062774844,0.016250782,0.085211165,0.051495403,0.012146208,0.12457916,0.05426154,0.0017500618
0.28167927,0.7266773,0.37886912,0.41441923,0.10309868,0.13521469,0.4067768,0.031559553,0.00021297691,0.08328123,0.2795026,0.10638705,0.018247556,0.07137543,0.11179361,0.027925728,0.4980081,0.6057677,0.1037441
0.26304403,0.34596422,0.6108539,0.21042618,1.8282086,0.36403412,0.20820068,0.025881656,1.2094195e-05,0.12221464,0.11554192,0.19941975,0.04121982,0.097353615,0.46976295,0.023036998,0.07330767,0.16616872,0.024577534
0.35280544,0.40079334,0.37592,0.15946546,1.3486345,0.55898273,0.07011967,0.024561333,0.0008399306,0.08052825,0.1236201,0.06151481,0.0082176095,0.13457055,0.112383306,0.018868346,0.14947571,0.08469542,0.0025782473
0.15083207,0.23013349,0.43567875,0.09011112,0.17968719,0.5307539,0.40601444,0.004329672,0.00011874561,0.08577339,0.11322276,0.22807659,0.021490283,0.15191698,0.031698313,0.0012508254,0.04220778,0.1716878,0.046294387
0.19299003,0.3646363,0.38390097,0.072732985,0.07559296,0.5257937,0.381217,0.0016542847,0.0004916698,0.08355437,0.11022804,0.06954031,0.13901986,0.16502558,0.046032645,0.020364854,0.107869536,0.06893183,0.0021152582
0.24394386,0.3296654,0.27666563,0.11108278,0.38959655,0.5501351,0.36468,0.011120556,0.00030347495,0.09400915,0.1300635,0.16800196,0.010404729,0.14569081,0.011778707,0.0132228015,0.04532633,0.04459136,0.0017484131
0.4253913,0.04744167,0.22338215,0.075573295,1.3240916,0.8671142,0.097660266,0.0040478585,0.00019414909,0.07735501,0.12590954,0.045633383,0.06303909,0.119673446,0.034453135,0.021509701,0.16679835,0.044609975,0.0075197574
0.07311936,0.26052952,0.40445974,0.31144807,1.3958198,0.5856786,0.26094928,0.030532083,0.0012572997,0.08446975,0.10747822,0.052475564,0.011771683,0.1274335,0.13059519,0.022559939,0.14235356,0.0557166,0.0040557305
0.2320695,0.672836,0.16011818,0.053012364,0.17172603,2.8873777,0.23792155,0.24502446,0.0004987502,0.1554151,0.83982444,0.040413246,0.18882638,0.061524328,0.033242162,0.0053180326,0.017814122,0.08774454,0.0060898224
0.36165413,0.58021325,0.4319542,0.1672037,0.33561546,0.53572476,0.21623932,0.0049725594,0.0012572997,0.09296174,0.15944725,0.06676643,0.010201952,0.7687459,0.051825345,0.021834081,0.1440266,0.04024973,0.0038409058
0.21664982,1.2492851,0.16192687,0.016012998,0.33906034,0.39966148,0.27818754,0.034427,7.7450146e-05,0.089867584,0.39177367,0.1413308,0.033394195,0.06524597,0.19191286,0.028782414,0.51119554,0.36951637,0.041331153
0.27669516,0.044123154,0.2429805,0.03410723,0.28223762,0.73017377,0.19048326,0.013370895,0.0007926894,0.08880886,0.09796201,0.059627403,0.020562228,0.06425948,0.07435564,0.005942269,0.08145779,0.05009157,0.0059928205
0.23322475,0.9410017,0.17188773,0.05377736,1.6465997,0.47425845,0.17354466,0.02627143,0.000219791,0.06362941,0.21368179,0.3630787,0.008495093,0.08972676,0.05439555,0.031828023,0.14940734,0.07323616,0.002581956
0.07242246,0.044110667,0.24700014,0.024295708,0.7734148,0.40621793,0.36587766,0.03262238,0.000198439,0.08155044,0.23232612,0.06545626,0.22326316,0.1799643,0.059036247,0.0112372525,0.16866527,0.03905482,0.0029088
0.23459673,1.0889033,0.23009147,0.033949573,0.1694564,0.30877042,0.43984526,0.036371663,4.575655e-05,0.088088565,0.284575,0.0852952,0.009854281,0.06494443,0.05679429,0.14926927,0.098347165,0.04850178,0.0022744683
0.27815148,0.019341033,0.27375293,0.08563494,1.261123,0.9051778,0.3312347,0.0017982152,0.00018497938,0.0760396,0.15051392,0.071840465,0.018646037,0.08104925,0.04045073,0.013487222,1.3454621,0.13279891,0.017673453
0.26848486,0.054365803,0.20210925,0.070140064,0.31006873,0.76828605,0.3860121,0.0019950352,4.575655e-05,0.09673104,0.12615228,0.058566585,0.11216703,0.19506025,0.051310822,0.01652591,0.051150426,0.19047812,0.011796505
0.17775747,0.050392486,0.34398597,0.042354833,1.0658802,0.3778644,0.21357505,0.029236702,0.00018339482,0.092955366,0.2843057,0.18432504,0.350945,0.14206289,0.2224983,0.019450935,0.0983533,0.050852068,0.0015735768
0.07891567,0.1587897,0.23854502,0.14336711,1.6037546,0.4656087,0.40741932,0.0106313415,0.0007488181,2.8894176,0.28324133,0.04878609,0.055195022,0.22554965,0.052964613,0.035594992,0.13859992,0.030011676,0.017469782
0.051321264,0.0074877255,0.24651732,0.023646679,0.16623178,3.8067114,0.29139057,0.38952512,0.0004811712,0.15689428,0.894267,0.06792867,0.03904474,0.122014396,0.066903904,0.0044668233,0.56066346,0.072951466,0.012150798
0.23034123,0.7990546,0.25070536,0.06362921,0.47854736,0.3283596,0.22759269,0.020413557,0.00043333837,0.0705135,0.23499627,0.5080576,0.013909024,0.06437933,0.06270074,0.022154147,0.12863882,0.076477334,0.0077670757
0.34101793,0.81589735,0.17720275,0.06918602,1.3319513,0.28727448,0.33284864,0.010153766,0.0008067852,0.07195376,0.22942458,0.046595816,0.014846367,0.07366536,0.27604616,0.0021635548,0.16038802,0.0967847,0.0027944685
0.08699044,3.8301458,0.09937763,0.14680709,0.33476707,0.35833725,0.36421555,0.008903749,0.0008694247,0.046171464,0.08851784,0.15757816,0.013568486,0.13614275,0.0123790465,0.016008895,0.017339874,0.05800272,0.0024727387
0.1434384,0.060938526,0.5300042,0.22468427,1.3738108,0.18440452,0.21802738,0.05740981,0.00058168336,0.10363434,0.31436467,0.27919266,0.3104233,0.12702821,0.26985738,0.04589772,0.061534915,0.14872089,0.009083405
0.07293571,1.1947547,0.23026398,0.23618503,1.0532213,0.23602946,0.16861875,0.05038336,0.00020474184,0.064688064,0.29867744,0.10524217,0.09364107,0.08607855,0.06798418,0.027507657,0.13971882,0.0680997,0.008513419
0.08999546,0.36448407,0.40137482,0.15413876,0.024311803,0.4838255,0.4130053,0.0026529739,0.0005187811,0.10230455,0.12620108,0.06320898,0.21849513,0.22505562,0.054574892,0.005427872,0.03548933,0.15581602,0.01450915
0.19574237,1.0237031,0.12129736,0.09006245,0.13851708,0.644413,0.34480625,0.001579119,0.00018050386,0.09159597,0.18274103,0.0828961,0.16524445,0.17260307,0.094257735,0.021930186,0.03005542,0.2621643,0.010022564
0.0053570555,0.028005332,0.29065198,0.06987729,0.4180922,0.61833584,0.3662946,0.0022367255,2.9341001e-05,0.11433241,0.12511942,0.09304791,0.07358387,0.1642914,0.08196109,0.15099132,0.037859574,0.11010688,0.009167602
0.36265174,0.5212556,0.19533831,0.19099729,0.35928622,0.6179865,0.11273455,0.0076369084,6.407754e-05,2.948868,0.29282743,0.07537769,0.0013106872,0.064213276,0.0749396,0.030792227,0.89873856,0.10207754,0.024925176
0.06223405,0.57170725,0.26363137,0.14126368,0.13129413,3.6307755,0.2746791,0.30584517,0.0008399306,0.15363361,0.8226475,0.06986743,0.13386786,0.15309611,0.03708885,0.0056504705,0.05912756,0.017298156,0.0015509597
0.33880544,0.82960504,0.3435181,0.23006305,0.0611505,0.5421725,0.36365348,0.025658794,0.00018339482,0.09174042,0.19786415,0.09721835,0.039648894,0.0538059,0.3734447,0.037865903,0.058885828,0.26282993,0.011124295
0.13732043,0.050416827,0.34604672,0.05524163,1.4405044,0.28327757,0.1054989,0.036948536,0.0008399306,0.10605229,0.4409226,0.06153573,0.00405242,0.08480731,0.057525687,0.007226199,1.3657414,0.11241384,0.017384516
0.3277573,1.0793117,0.23100689,0.048682977,1.9385519,0.9426088,0.37136534,0.005840463,0.0004235446,0.0665385,0.19952857,0.083933495,0.015877647,0.09553117,0.050068814,0.013904825,1.12125,0.14666489,0.017414428
0.17252606,0.98446333,0.09935443,0.04160273,0.9295294,0.5440505,0.28515542,0.028269721,0.0002471638,0.07071471,0.22835377,0.07740065,0.0071052136,0.046230484,0.23734131,0.034168046,0.1562416,0.087776065,0.0077955173
0.5560097,0.3698605,0.28219783,0.11872047,0.9165553,0.6804878,0.19520998,0.011830292,0.0004235446,0.07464739,0.16687985,0.055747278,0.02159877,0.73499787,0.045797825,0.0023046522,0.1382303,0.05897424,0.0018547333
0.32709467,0.36921987,0.12639284,0.17060763,2.252748,0.5605429,0.25445673,0.007495774,4.227946e-06,0.115684085,0.26781735,1.188517,0.05316803,0.048143156,0.12602079,0.03428659,0.06529608,0.09976006,0.025276618
0.13278216,0.1831552,0.09992473,0.050103504,1.9814293,0.2614804,0.38051617,0.15644817,0.0002548562,0.08478727,0.80999774,0.25598457,0.038897153,0.040700536,0.286453,0.044736512,0.60351396,0.31564987,0.021370599
0.34722644,0.3982658,0.253915,0.093681544,1.4408246,0.6728431,0.26136953,0.008776539,0.00019547861,0.07598687,0.14126873,0.24540359,0.0050468314,0.12442119,0.017146295,0.0129985735,0.14626195,0.042587165,0.0074913157
0.023953691,0.6026092,0.48558867,0.024235409,2.041608,0.39688218,0.1620464,0.06283492,0.0010647,0.12117103,0.30530515,0.11554408,0.052678704,0.20890613,0.104996845,0.035215385,0.042269427,0.02818678,0.0029337802
0.19370897,1.035882,0.37404373,0.71196103,0.23563185,1.3828269,0.2653444,0.08699999,0.00076458557,3.1407416,1.49963,0.10285716,0.14639385,0.055799313,0.09203184,0.017662972,0.0747566,0.07824933,0.036381293
0.07861564,0.14300157,0.02947168,0.20433885,0.35204148,0.6184888,0.31072682,0.0131111,0.00018050386,0.11154703,0.16003804,0.068886876,0.08738364,0.08049561,0.07796882,0.017264534,0.017992493,0.22795798,0.014650935
0.26509067,0.034237847,0.41467553,0.2724399,0.29055354,0.5889247,0.3328124,0.041280057,0.00060076383,0.09467904,0.09942378,0.050062757,0.022343853,0.08593755,0.15025274,0.022088692,0.10446142,0.054975767,0.0016542019
0.02876908,0.14362378,0.30333668,0.096462235,1.2930979,0.69616807,0.29321706,0.02805886,0.00015092845,0.08182386,0.11546761,0.035725746,0.04917244,0.2055979,0.1338168,0.0060244324,0.15616243,0.057584587,0.0021774035
0.10627404,0.15496369,0.38017568,0.033316944,0.16325475,0.5704249,0.33099103,0.0044421563,0.00010688951,0.1030241,0.109889545,0.06605073,0.020390663,0.10303481,0.06529664,0.1986908,0.04256521,0.11298364,0.0148086585
0.3375725,0.82776034,0.2620801,0.105904065,0.18053363,1.3582296,0.1436714,0.49916098,0.0005274764,0.10919335,1.4221331,0.17711045,0.027074229,0.04221233,0.16815838,0.025622508,0.5897097,0.27725694,0.058978178
0.088191435,0.572478,0.18318461,0.27936205,1.3827262,0.81233186,0.3895957,0.0018020215,0.0004235446,0.06875112,0.20451148,0.06253402,0.006078755,0.07424521,0.03974545,0.013995632,1.1739515,0.14775181,0.00889649
0.049532127,0.07080223,0.31336555,0.6989695,0.23752084,3.612888,0.3326251,0.39513168,0.00047828024,0.1383626,0.7909892,0.12875074,0.010364794,0.06427895,0.043389842,0.009429349,0.054763805,0.04658052,0.002331325
0.25744945,0.12292785,0.2778218,0.18790746,0.36850286,1.9381114,0.04775316,0.1632599,0.00082725094,3.4399834,1.6536016,0.07325858,0.029661888,0.05782831,0.078822814,0.021481741,0.08237176,0.038145293,0.023135323
0.21600027,0.79639375,0.27661932,0.047948625,0.25645822,0.4458917,0.42474565,0.016328739,4.2865602e-05,0.089260064,0.3054252,0.12095852,0.40650323,0.125843,0.123996966,0.017366625,0.055628113,0.053361706,0.0016420349
0.37189457,0.9411877,0.2093094,0.08513556,0.77386695,0.30174184,0.15816647,0.043826453,0.00047964358,0.07680732,0.2980914,0.093635626,0.0066657187,0.43409306,0.08336619,0.02437759,0.16168033,0.0724746,0.007522463
0.32901868,0.219353,0.17982441,0.068644635,0.38502458,0.49496064,0.2036053,0.0024588131,0.0006260253,3.450357,0.38751432,0.06575712,0.0032891189,0.106085375,0.02670577,0.025384612,0.08229425,0.029450187,0.013789877
0.17194317,0.08712631,0.42086157,0.20054565,0.78790474,1.0462332,0.14659078,0.31344682,0.0005245161,0.121954545,1.1221755,0.6779071,0.032213498,0.028384048,0.1367164,0.034440674,0.08974754,0.04484272,0.002829099
0.13594848,0.09276598,0.37019968,0.060877297,1.49916,0.5975986,0.29159552,0.03968065,0.00018497938,0.078465104,0.095884815,0.07998109,0.051262613,0.19062418,0.13159846,0.01309309,0.16003072,0.055986103,0.002080159
0.1652648,0.92467815,0.3605655,0.28864303,0.28945863,0.46141645,0.15816075,0.004993952,0.0008347546,0.08743574,0.22523428,0.081378326,0.010456973,0.05913139,0.20285922,0.039455373,0.10781538,0.106317535,0.0074624904
