person income,loan amnt,loan int rate,person emp length,cb person cred hist length,person age
0.034450050703668016,0.012743934109965096,0.006765847987930065,7.11088026513762e-05,0.24675001855012252,0.06907138087111368
0.004973906161113972,0.007460859241670967,0.0,0.004973906161113928,0.18368269397244696,0.18368269397244688
0.0,0.012434765402785042,0.0,0.012434765402784894,0.027794266775494035,0.34205807424995693
0.0024869530805569084,0.009947812322227986,0.0037304296208355158,0.04408745764388713,0.30045756968662674,0.12467351784521771
0.0012434765402786208,0.011191288862506516,0.001243476540278487,0.011191288862506515,0.18616964705300393,0.18368269397244696
0.0,0.0,0.0,0.0,0.18492617051272547,0.1849261705127253
0.0,0.0,0.0,0.0,0.1849261705127254,0.18492617051272545
0.009735104251688118,0.009735104251688054,0.0,0.009735104251688118,0.34475773540105376,0.05429991837946132
0.002083797086394057,0.015770695753258714,0.005602136974104042,0.01865214810417744,0.20256424525735212,0.15672070935668186
0.00973510425168811,0.0097351042516881,0.0,0.009735104251688102,0.17519106626103748,0.22386658751947763
0.0,0.006217382701392604,0.0,0.0062173827013923925,0.3482754569513495,0.021576884074101535
0.012413741930696703,0.01614417155153226,0.00013417921891617501,0.025526823477034888,0.18121676436397816,0.1918008458855829
0.009600925032771912,0.021876159382651934,0.008193589077688024,0.024505330068511754,0.30199908486062693,0.1320292597264475
0.010060968069055973,0.013791397689891469,0.0012434765402784542,0.018200143454280105,0.34070144196285046,0.033559644826989185
0.022043728821943602,0.028261111523336078,0.0,0.006217382701392493,0.3262317281294058,0.0877080705399322
0.021909549603027368,0.02563997922386292,0.0063262100863200055,0.011165937028517686,0.3240384853206699,0.08852365758947345
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.0,0.0,0.0,0.0,0.18492617051272547,0.1849261705127253
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.03012416215280358,0.015332912863891563,0.0013776557591947958,0.014934085231629214,0.2902890109074721,0.14133214612549777
0.005112413741930736,0.010930968811060851,0.0013776557591946847,0.026610768964408508,0.21153693947713392,0.14912567089609463
0.0,0.0,0.0,0.0,0.18492617051272547,0.1849261705127253
0.002787465063936042,0.003031090005194026,0.006062180010388057,0.008849645074324126,0.34564319457841763,0.02724023645222719
0.002327422027652014,0.005978086122035076,0.002486953080557075,0.018492617051272513,0.1972014048626055,0.1602959362865129
0.01966436645148526,0.011518389354703076,0.004898468996562044,0.01773577205609555,0.10173629145952356,0.2142990527070813
0.00024362494125812484,0.026393732531968073,0.0030310900051940615,0.016286389156835137,0.28190064554426075,0.12784435210605724
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.019040464000395725,0.025662239370779882,0.0018673789913680183,0.0250414286067621,0.23844512873784976,0.11112018005985506
0.03183201009126662,0.0035708985679305384,0.0012434765402785097,0.03596126734436447,0.0920766243723875,0.20765501718978016
0.0247699784818579,0.0023274220276519597,0.0,0.013498924092899014,0.04012947985456711,0.3161243847542728
0.031212436002077588,0.04878744033043947,0.002621132299473139,0.050132942544087455,0.11552892582424375,0.22438660928495463
0.006485741139224872,0.0038646088397516817,0.0013776557591947403,0.00857015656303332,0.19762929435334275,0.1624094135687962
0.025774158442779006,0.02453068190250063,0.0,0.022382577725012932,0.05978580791966562,0.2864404788404938
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.034721500828572095,0.0023274220276520495,0.002755311518389425,0.034449432366253585,0.0880778363137197,0.21303146100764273
0.004622690509757351,0.003245034750562699,0.0004897232321733891,0.0032450347505626363,0.18954886102248278,0.18168113576216266
0.0023274220276519922,0.003491133041478134,0.0,0.01476218743043706,0.19968835794316242,0.15656550666567742
0.007867725260320008,0.00835744849249336,0.003734757982735981,0.00835744849249336,0.19839603274714954,0.17656872202023202
0.007489921100145926,0.03326593455516808,0.0012434765402785652,0.005216912764957578,0.32122690509757373,0.08086183868813535
0.0,0.0,0.0,0.0,0.18492617051272547,0.1849261705127253
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.004132967277584017,0.016225173752813432,0.0027553115183893695,0.025904627637209063,0.2149637654275185,0.14383146595434199
0.007863396898419486,0.012707452202517898,0.0068456135143825005,0.0027596398802899325,0.028825035245232642,0.34178538745022397
